parent,smiles_alkyl,inchikey,inchikey_short,id,smiles_aryl,smiles,reaction_smarts
ZYPHUTLRFAVKHO-XWKXFZRBNA-N,[H]c1c([H])c(N([H])C(=O)[C@]([H])(Br)C([H])([H])[H])c([H])c([H])c1F,KJAQWSTWAYTTPR-ZIFCFZSGNA-N,ZYPHUTLRFAVKHO,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@H](C)C(=O)Nc2ccc(F)cc2)c1C,C[C@@H](Br)C(=O)Nc1ccc(F)cc1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@H](C)C(=O)Nc2ccc(F)cc2)c1C
AERBKEYVOLQHSG-UHFFFAOYNA-N,[H]C(C#C[C@]([H])(Br)C([H])([H])[H])(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H],JIISIIJHTBKJDM-CYBMUJFWNA-N,AERBKEYVOLQHSG,core12,O=C(OC)C1=CC=CC(Br)=C1C,CCOC(C#C[C@@H](C)c1cccc(C(=O)OC)c1C)OCC,CCOC(C#C[C@@H](C)Br)OCC.COC(=O)c1cccc(Br)c1C>>CCOC(C#C[C@@H](C)c1cccc(C(=O)OC)c1C)OCC
AGOKFOHYVATACC-WXRBYKJCNA-N,[H]c1nc(N([H])C(=O)[C@@]([H])(Br)C([H])([H])[H])c([H])c([H])c1[H],XUDOJPYFRIRVMN-NMUGNXQVNA-N,AGOKFOHYVATACC,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@@H](C)C(=O)Nc2ccccn2)c1C,C[C@H](Br)C(=O)Nc1ccccn1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@@H](C)C(=O)Nc2ccccn2)c1C
AJPZZNBRNPSZNP-UHFFFAOYNA-N,[H]c1c([H])c(OC([H])([H])[H])c(F)c([C@]([H])(Br)C([H])([H])[H])c1[H],AVYRNFKRQKNQHA-NSHDSACANA-N,AJPZZNBRNPSZNP,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@H](C)c2cccc(OC)c2F)c1C,COc1cccc([C@@H](C)Br)c1F.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@H](C)c2cccc(OC)c2F)c1C
AKJINHVPVKYWNC-KZFATGLANA-N,[H]c1nc(N([H])C(=O)[C@]([H])(Br)C([H])([H])C([H])([H])[H])sc1[H],LGIXOCFMRJVIBZ-FPCLSXBCNA-N,AKJINHVPVKYWNC,core12,O=C(OC)C1=CC=CC(Br)=C1C,CC[C@H](C(=O)Nc1nccs1)c1cccc(C(=O)OC)c1C,CC[C@@H](Br)C(=O)Nc1nccs1.COC(=O)c1cccc(Br)c1C>>CC[C@H](C(=O)Nc1nccs1)c1cccc(C(=O)OC)c1C
AKPSLMUFDIXDJJ-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])Br)c([H])c(OC([H])([H])[H])c1OC([H])([H])[H],KTFBLBSHDGLBGW-UHFFFAOYNA-N,AKPSLMUFDIXDJJ,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(Cc2ccc(OC)c(OC)c2)c1C,COc1ccc(CBr)cc1OC.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(Cc2ccc(OC)c(OC)c2)c1C
ALOLYNUEQOEPSH-UHFFFAOYNA-N,[H]c1c(C(=O)C(Br)(C([H])([H])[H])C([H])([H])[H])sc(C([H])([H])[H])c1[H],LHLBBNOWJPLLLY-UHFFFAOYNA-N,ALOLYNUEQOEPSH,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(C(C)(C)C(=O)c2ccc(C)s2)c1C,Cc1ccc(C(=O)C(C)(C)Br)s1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(C(C)(C)C(=O)c2ccc(C)s2)c1C
ALSWGXGRTQDHEB-UHFFFAOYNA-N,[H]c1c([H])c([H])c(C([H])([H])SC([H])([H])C([H])([H])C([H])([H])Br)c([H])c1[H],FLMRQZKTYRYRAH-UHFFFAOYNA-N,ALSWGXGRTQDHEB,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCCSCc2ccccc2)c1C,BrCCCSCc1ccccc1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCCSCc2ccccc2)c1C
AMLNZEUOTXDYNB-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])Br)c(F)c(F)c1OC([H])([H])[H],AZTBIWKRNBOVDU-UHFFFAOYNA-N,AMLNZEUOTXDYNB,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(Cc2ccc(OC)c(F)c2F)c1C,COc1ccc(CBr)c(F)c1F.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(Cc2ccc(OC)c(F)c2F)c1C
APAZZDBYJISGLX-UHFFFAOYNA-N,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)C([H])([H])Br)c([H])c1[H],IDLBMXUPGHOTMK-UHFFFAOYNA-N,APAZZDBYJISGLX,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CC(=O)CCc2ccccc2)c1C,O=C(CBr)CCc1ccccc1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CC(=O)CCc2ccccc2)c1C
AQAIAXUOYCTOOS-UHFFFAOYNA-N,[H]c1c([H])c(Cl)c([N+](=O)[O-])c(C([H])([H])Br)c1[H],MDJQJELCUNILLG-UHFFFAOYNA-N,AQAIAXUOYCTOOS,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(Cc2cccc(Cl)c2[N+](=O)[O-])c1C,O=[N+]([O-])c1c(Cl)cccc1CBr.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(Cc2cccc(Cl)c2[N+](=O)[O-])c1C
ATILMAUMZRFROS-WXRBYKJCNA-N,[H]OC(=O)[C@]([H])(Br)c1c([H])c([H])c(F)c([H])c1[H],BIPWSIPWDJXEED-CMPMBVLYNA-N,ATILMAUMZRFROS,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@@H](C(=O)O)c2ccc(F)cc2)c1C,O=C(O)[C@H](Br)c1ccc(F)cc1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@@H](C(=O)O)c2ccc(F)cc2)c1C
AVNVXKZYRKFTKK-UHFFFAOYNA-N,[H]c1c([H])c(F)c([N+](=O)[O-])c(C([H])([H])Br)c1[H],ZSVADJUTZRPXNE-UHFFFAOYNA-N,AVNVXKZYRKFTKK,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(Cc2cccc(F)c2[N+](=O)[O-])c1C,O=[N+]([O-])c1c(F)cccc1CBr.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(Cc2cccc(F)c2[N+](=O)[O-])c1C
AYLPWFVMBCQRGR-WXRBYKJCNA-N,[H]c1c([H])c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])Br)c1[H],PDGHGTSNJRNAAX-LILDFLRNNA-N,AYLPWFVMBCQRGR,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CC(=O)Nc2ccccc2C)c1C,Cc1ccccc1NC(=O)CBr.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CC(=O)Nc2ccccc2C)c1C
AYNCWMIFKFADCZ-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(c1[H])C(=O)[C@@]([H])(Br)C([H])([H])C2([H])[H],CHRIKSHQEPLHMG-QGZVFWFLNA-N,AYNCWMIFKFADCZ,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@H]2CCc3ccccc3C2=O)c1C,O=C1c2ccccc2CC[C@@H]1Br.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@H]2CCc3ccccc3C2=O)c1C
BCTMTWCLOJPGME-UHFFFAOYNA-N,[H]c1c([H])c([H])c(C([H])([H])[H])c(C(=O)[C@]([H])(F)Br)c1[H],GMQYNIFGYHWYSJ-MRXNPFEDNA-N,BCTMTWCLOJPGME,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@@H](F)C(=O)c2ccccc2C)c1C,Cc1ccccc1C(=O)[C@H](F)Br.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@@H](F)C(=O)c2ccccc2C)c1C
BHAYQRXZTHPSEK-UHFFFAOYNA-N,[H]c1c([H])c([N+](=O)[O-])c(C([H])([H])Br)c([H])c1Cl,IVELXGUXCKMWHG-UHFFFAOYNA-N,BHAYQRXZTHPSEK,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(Cc2cc(Cl)ccc2[N+](=O)[O-])c1C,O=[N+]([O-])c1ccc(Cl)cc1CBr.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(Cc2cc(Cl)ccc2[N+](=O)[O-])c1C
BHVQASIRJPOEQK-UHFFFAOYNA-N,[H]C([H])([H])C(n1nnc(C([H])([H])C([H])([H])Br)n1)(C([H])([H])[H])C([H])([H])[H],WIDRNBPNLPPYPG-UHFFFAOYNA-N,BHVQASIRJPOEQK,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCc2nnn(C(C)(C)C)n2)c1C,CC(C)(C)n1nnc(CCBr)n1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCc2nnn(C(C)(C)C)n2)c1C
BKMRWJWLBHHGCF-WXRBYKJCNA-N,[H]OC(=O)c1c([H])c([H])c(C([H])([H])C([H])([H])Br)c([H])c1[H],WXTNYPGZNXNUEA-LILDFLRNNA-N,BKMRWJWLBHHGCF,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCc2ccc(C(=O)O)cc2)c1C,O=C(O)c1ccc(CCBr)cc1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCc2ccc(C(=O)O)cc2)c1C
BNWJHWHEZXJCNZ-UHFFFAOYNA-N,[H]C([H])([H])C1(C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])Br)C([H])([H])OC1([H])[H],XGZRDRYJDPEVSS-UHFFFAOYNA-N,BNWJHWHEZXJCNZ,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCCCOCC2(C)COC2)c1C,CC1(COCCCCBr)COC1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCCCOCC2(C)COC2)c1C
BOANVGUSBSJUMW-UHFFFAOYNA-N,[H]c1c([H])c([C@]([H])(Br)C([H])([H])[H])c([H])c2c1C([H])([H])C([H])([H])C2([H])[H],UMJNYPDASRQTJY-CYBMUJFWNA-N,BOANVGUSBSJUMW,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@H](C)c2ccc3c(c2)CCC3)c1C,C[C@@H](Br)c1ccc2c(c1)CCC2.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@H](C)c2ccc3c(c2)CCC3)c1C
BTHIGJGJAPYFSJ-UHFFFAOYNA-N,[H]c1c(OC([H])([H])[H])c([H])c(C([H])([H])Br)c([H])c1OC([H])([H])[H],TWGAYRHDVLIYKM-UHFFFAOYNA-N,BTHIGJGJAPYFSJ,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(Cc2cc(OC)cc(OC)c2)c1C,COc1cc(CBr)cc(OC)c1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(Cc2cc(OC)cc(OC)c2)c1C
BTUZRSNUNBPIEN-UHFFFAOYNA-N,[H]c1c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])C([H])([H])Br)c1[H],YNHYMSLEKQSTNB-UHFFFAOYNA-N,BTUZRSNUNBPIEN,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCOc2cccc(OC)c2)c1C,COc1cccc(OCCBr)c1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCOc2cccc(OC)c2)c1C
BUOUZXCRZVKJNT-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])Br,GVQCFWQZORUVIC-QGZVFWFLNA-N,BUOUZXCRZVKJNT,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CC[C@@H]2CCc3ccccc32)c1C,BrCC[C@@H]1CCc2ccccc21.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CC[C@@H]2CCc3ccccc32)c1C
BXDZDFAFDNQZEY-UHFFFAOYNA-N,[H]c1c([H])c([H])c(OC([H])([H])C(=O)C([H])([H])Br)c([H])c1[H],AKTXIKUPUVDSPP-UHFFFAOYNA-N,BXDZDFAFDNQZEY,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CC(=O)COc2ccccc2)c1C,O=C(CBr)COc1ccccc1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CC(=O)COc2ccccc2)c1C
BXJXDCCSZTVLTR-ZKCHVHJHNA-N,[H]C([H])([H])OC(=O)[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])Br)C([H])([H])C1([H])[H],VMTKUVRDVGGKEP-HDJSIYSDNA-N,BXJXDCCSZTVLTR,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(C[C@H]2CC[C@H](C(=O)OC)CC2)c1C,COC(=O)[C@H]1CC[C@H](CBr)CC1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(C[C@H]2CC[C@H](C(=O)OC)CC2)c1C
BYIVWTZVICGYFS-UHFFFAOYNA-N,[H]c1c([H])c(C(=O)C([H])([H])Br)c([H])c(F)c1F,OSYAMUONWMBZJC-UHFFFAOYNA-N,BYIVWTZVICGYFS,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CC(=O)c2ccc(F)c(F)c2)c1C,O=C(CBr)c1ccc(F)c(F)c1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CC(=O)c2ccc(F)c(F)c2)c1C
BZZHHPIWTPTZBN-UHFFFAOYNA-N,[H]c1c(Cl)c([H])c([C@]([H])(Br)C([H])([H])[H])c(F)c1Cl,MAMLGDPHXVVTQW-JTQLQIEINA-N,BZZHHPIWTPTZBN,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@H](C)c2cc(Cl)cc(Cl)c2F)c1C,C[C@@H](Br)c1cc(Cl)cc(Cl)c1F.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@H](C)c2cc(Cl)cc(Cl)c2F)c1C
CBTKUSGOSLITSO-UHFFFAOYNA-N,[H]c1c([H])c([N+](=O)[O-])c([H])c([C@]([H])(Br)C([H])([H])[H])c1[H],URBVLAOWLKCEFX-LLVKDONJNA-N,CBTKUSGOSLITSO,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@H](C)c2cccc([N+](=O)[O-])c2)c1C,C[C@@H](Br)c1cccc([N+](=O)[O-])c1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@H](C)c2cccc([N+](=O)[O-])c2)c1C
CCARPEUWUWIJPX-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])C([H])([H])Br)c([H])c2c1OC([H])([H])O2,VXQOWTDATOIPTJ-UHFFFAOYNA-N,CCARPEUWUWIJPX,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCc2ccc3c(c2)OCO3)c1C,BrCCc1ccc2c(c1)OCO2.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCc2ccc3c(c2)OCO3)c1C
CCEBKJLCKKPYHB-BGGKNDAXNA-N,[H]OC(=O)C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])Br,POBDVFRZZGGXGJ-HCKMINDGNA-N,CCEBKJLCKKPYHB,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCOCCOCCC(=O)O)c1C,O=C(O)CCOCCOCCBr.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCOCCOCCC(=O)O)c1C
CDJICFQSPQUYKM-UHFFFAOYNA-N,[H]Oc1c([H])c(Cl)c([H])c([H])c1C(=O)C([H])([H])Br,LUPFCYSKMSJECU-UHFFFAOYNA-N,CDJICFQSPQUYKM,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CC(=O)c2ccc(Cl)cc2O)c1C,O=C(CBr)c1ccc(Cl)cc1O.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CC(=O)c2ccc(Cl)cc2O)c1C
CJEGSZFRYLCTLK-UHFFFAOYNA-N,[H]c1c(F)c([H])c(C(=O)C([H])([H])Br)c([H])c1F,HMJQFFQDJSNLTC-UHFFFAOYNA-N,CJEGSZFRYLCTLK,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CC(=O)c2cc(F)cc(F)c2)c1C,O=C(CBr)c1cc(F)cc(F)c1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CC(=O)c2cc(F)cc(F)c2)c1C
CMBJWTDXWUGDHA-UHFFFAOYNA-N,[H]OB(O[H])c1c([H])c([H])c(C([H])([H])Br)c(F)c1[H],WSWRSBJEGYRWPZ-UHFFFAOYNA-N,CMBJWTDXWUGDHA,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(Cc2ccc(B(O)O)cc2F)c1C,OB(O)c1ccc(CBr)c(F)c1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(Cc2ccc(B(O)O)cc2F)c1C
CPHLODVMQBMDNC-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])C([H])([H])C([H])([H])Br)c([H])c([H])c1OC([H])([H])[H],VVMSYJRORDZVIP-UHFFFAOYNA-N,CPHLODVMQBMDNC,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCCc2ccc(OC)cc2)c1C,COc1ccc(CCCBr)cc1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCCc2ccc(OC)cc2)c1C
CRJGBGHVAPNGBD-WXRBYKJCNA-N,[H]N(C(=O)[C@@]([H])(Br)C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],AIEBKZOUPPSQLX-PCEGLKCHNA-N,CRJGBGHVAPNGBD,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@H](C(=O)NC(C)(C)C)C(C)C)c1C,CC(C)[C@H](Br)C(=O)NC(C)(C)C.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@H](C(=O)NC(C)(C)C)C(C)C)c1C
CSGDTHXBRAAOHV-UHFFFAOYNA-N,[H]c1c([H])c(C(=O)C([H])([H])Br)c(F)c([H])c1F,FGIQNLGZKXZNJH-UHFFFAOYNA-N,CSGDTHXBRAAOHV,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CC(=O)c2ccc(F)cc2F)c1C,O=C(CBr)c1ccc(F)cc1F.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CC(=O)c2ccc(F)cc2F)c1C
CSXFBEUWUQOEEC-KVFPUHGPNA-N,[H]C([H])(Br)[C@]12O[C@]3([H])C([H])([H])[C@]([H])(O1)C([H])([H])[C@]([H])(O2)C3([H])[H],BVRCWVRJJURACN-DNRSYURNNA-N,CSXFBEUWUQOEEC,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(C[C@]23O[C@H]4C[C@H](C[C@H](C4)O2)O3)c1C,BrC[C@]12O[C@H]3C[C@H](C[C@H](C3)O1)O2.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(C[C@]23O[C@H]4C[C@H](C[C@H](C4)O2)O3)c1C
CUPUHWFXOULUCT-UHFFFAOYNA-N,[H]C1([H])OC2(OC1([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])Br,LOLWCQCDVISWAD-MRXNPFEDNA-N,CUPUHWFXOULUCT,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@H]2CCCCCC23OCCO3)c1C,Br[C@H]1CCCCCC12OCCO2.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@H]2CCCCCC23OCCO3)c1C
CWCFCGSAAZGWCE-UHFFFAOYNA-N,[H]C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])Br,OWORMAVPJBCVGO-UHFFFAOYNA-N,CWCFCGSAAZGWCE,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCN(C)C(=O)OC(C)(C)C)c1C,CN(CCBr)C(=O)OC(C)(C)C.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCN(C)C(=O)OC(C)(C)C)c1C
CXZJRAGEAOJPGL-WXRBYKJCNA-N,[H]N(C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])Br,LDXMMWLCWYTYOY-LILDFLRNNA-N,CXZJRAGEAOJPGL,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCCNC(=O)CC(C)(C)C)c1C,CC(C)(C)CC(=O)NCCCBr.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCCNC(=O)CC(C)(C)C)c1C
CZDKYDOSKNCXSM-UHFFFAOYNA-N,[H]c1c([H])c(OC([H])([H])[H])c(C([H])([H])Br)c([H])c1OC([H])([H])[H],FHXCIVBLZNUNIG-UHFFFAOYNA-N,CZDKYDOSKNCXSM,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(Cc2cc(OC)ccc2OC)c1C,COc1ccc(OC)c(CBr)c1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(Cc2cc(OC)ccc2OC)c1C
CZERMIWLAGUTQP-UHFFFAOYNA-N,[H]c1c([H])c(C(=O)C([H])([H])Br)c([H])c(F)c1Cl,CNIHIPAQLXSHJD-UHFFFAOYNA-N,CZERMIWLAGUTQP,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CC(=O)c2ccc(Cl)c(F)c2)c1C,O=C(CBr)c1ccc(Cl)c(F)c1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CC(=O)c2ccc(Cl)c(F)c2)c1C
DASJDMQCPIDJIF-UHFFFAOYNA-N,[H]c1c([H])c(C(=O)C([H])([H])Br)c(Cl)c([H])c1Cl,LXASGCPKIRPOQP-UHFFFAOYNA-N,DASJDMQCPIDJIF,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CC(=O)c2ccc(Cl)cc2Cl)c1C,O=C(CBr)c1ccc(Cl)cc1Cl.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CC(=O)c2ccc(Cl)cc2Cl)c1C
DCBBEYJXIOWQPQ-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])Br)c([H])c(OC([H])([H])[H])c1C#N,ZJZCHSNUFCHEIC-UHFFFAOYNA-N,DCBBEYJXIOWQPQ,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(Cc2ccc(C#N)c(OC)c2)c1C,COc1cc(CBr)ccc1C#N.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(Cc2ccc(C#N)c(OC)c2)c1C
DCTBBGVHKKVDPU-UHFFFAOYNA-N,[H]c1c([H])c([C@]([H])(Br)C([H])([H])C([H])([H])[H])c(Cl)c([H])c1Cl,ISIMGPNTPHPSIE-ZDUSSCGKNA-N,DCTBBGVHKKVDPU,core12,O=C(OC)C1=CC=CC(Br)=C1C,CC[C@H](c1ccc(Cl)cc1Cl)c1cccc(C(=O)OC)c1C,CC[C@@H](Br)c1ccc(Cl)cc1Cl.COC(=O)c1cccc(Br)c1C>>CC[C@H](c1ccc(Cl)cc1Cl)c1cccc(C(=O)OC)c1C
DFXFQWZHKKEJDM-UHFFFAOYNA-N,[H]C([H])(Br)C([H])([H])C([H])([H])C([H])([H])O[C@]1([H])OC([H])([H])C([H])([H])C([H])([H])C1([H])[H],JEZUVVHLHAKXJL-QGZVFWFLNA-N,DFXFQWZHKKEJDM,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCCCO[C@H]2CCCCO2)c1C,BrCCCCO[C@H]1CCCCO1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCCCO[C@H]2CCCCO2)c1C
DFYATVAAOOEQOX-WXRBYKJCNA-N,[H]N(C(=O)[C@@]([H])(Br)C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],KYVVVOMTRNSGDL-HZFZDWCWNA-N,DFYATVAAOOEQOX,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@@H](C)C(=O)NC2CCCCC2)c1C,C[C@H](Br)C(=O)NC1CCCCC1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@@H](C)C(=O)NC2CCCCC2)c1C
DGTRQYPWARXPLQ-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])[H])c([H])c(OC([H])([H])C([H])([H])Br)c1Cl,ZWWHDOIMYIRLOY-UHFFFAOYNA-N,DGTRQYPWARXPLQ,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(CCOc2cc(C)ccc2Cl)c1C,Cc1ccc(Cl)c(OCCBr)c1.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(CCOc2cc(C)ccc2Cl)c1C
DJSJIJDUPBUBKX-UHFFFAOYNA-N,[H]c1c([H])c([H])c2c(c1[H])C(=O)C([H])(Br)C2=O,OZSIXYLTSPYYDT-UHFFFAOYNA-N,DJSJIJDUPBUBKX,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(C2C(=O)c3ccccc3C2=O)c1C,O=C1c2ccccc2C(=O)C1Br.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(C2C(=O)c3ccccc3C2=O)c1C
DJYOHIQKJHEBBB-UHFFFAOYNA-N,[H]c1c([H])c(C([H])([H])Br)c([N+](=O)[O-])c([H])c1Cl,WTSYSYZJDOISBV-UHFFFAOYNA-N,DJYOHIQKJHEBBB,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc(Cc2ccc(Cl)cc2[N+](=O)[O-])c1C,O=[N+]([O-])c1cc(Cl)ccc1CBr.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc(Cc2ccc(Cl)cc2[N+](=O)[O-])c1C
DLBAEXFSTOUKHJ-WXRBYKJCNA-N,[H]N(C(=O)[C@@]([H])(Br)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],CFXPRUKBCZEQQP-PCEGLKCHNA-N,DLBAEXFSTOUKHJ,core12,O=C(OC)C1=CC=CC(Br)=C1C,COC(=O)c1cccc([C@H](C(=O)NC(C)C)C(C)(C)C)c1C,CC(C)NC(=O)[C@@H](Br)C(C)(C)C.COC(=O)c1cccc(Br)c1C>>COC(=O)c1cccc([C@H](C(=O)NC(C)C)C(C)(C)C)c1C
